@RELATION spammer

@ATTRIBUTE url             NUMERIC
@ATTRIBUTE followperfriend NUMERIC
@ATTRIBUTE retweet         NUMERIC
@ATTRIBUTE follower        NUMERIC
@ATTRIBUTE friend          NUMERIC
@ATTRIBUTE hashtagpertweet NUMERIC
@ATTRIBUTE incfollower     NUMERIC
@ATTRIBUTE incfriend       NUMERIC
@ATTRIBUTE class           {spammer, non-spammer}

@DATA
0.946860,0.694584,2,1385,1994,0.000000,1226.000000,1753.000000,non-spammer
0.163366,2.032543,49,4372,2151,0.331683,3221.000000,1425.000000,non-spammer
0.779597,0.557407,101,301,540,0.583123,195.000000,206.000000,non-spammer
0.316456,1.038914,17,1148,1105,0.091139,1024.000000,976.000000,non-spammer
0.477273,0.801303,45,1476,1842,0.000000,1463.000000,1842.000000,non-spammer
0.525381,0.393939,1461,39,99,0.307107,31.000000,80.000000,non-spammer
0.240291,1.899096,126,10295,5421,0.048544,6969.000000,2161.000000,non-spammer
0.418782,1.253792,190,1240,989,0.126904,552.000000,411.000000,non-spammer
0.809645,0.947424,624,1802,1902,0.114213,1750.000000,1815.000000,non-spammer
0.402062,0.752650,64,213,283,0.226804,163.000000,236.000000,non-spammer
0.352792,0.687616,121,1116,1623,0.000000,140.000000,-77.000000,non-spammer
0.552995,13.809023,727,9183,665,0.518433,3267.000000,278.000000,non-spammer
0.145000,2.193407,316,7984,3640,0.172500,5473.000000,1947.000000,non-spammer
0.937063,0.904632,39,996,1101,0.003497,973.000000,1082.000000,non-spammer
0.997462,1.261369,25,2746,2177,0.000000,2264.000000,1703.000000,non-spammer
0.682620,0.662728,382,617,931,0.073048,346.000000,737.000000,non-spammer
0.104061,1.181631,13,1145,969,0.119289,1067.000000,885.000000,non-spammer
0.868020,1.079063,17,5896,5464,0.030457,2509.000000,1835.000000,non-spammer
0.271574,1.252241,67,978,781,0.040609,651.000000,-254.000000,non-spammer
0.644670,2.028158,277,2521,1243,0.068528,2356.000000,1243.000000,non-spammer
0.007614,0.950339,14,421,443,0.073604,409.000000,437.000000,non-spammer
0.228426,1.287611,363,873,678,0.157360,774.000000,386.000000,non-spammer
0.250000,1.537131,178,1511,983,0.233010,645.000000,183.000000,non-spammer
1.000000,0.961385,2,722,751,0.000000,465.000000,521.000000,non-spammer
0.213198,1.432881,73,950,663,0.296954,942.000000,661.000000,non-spammer
0.653165,0.942982,381,1720,1824,0.293671,1170.000000,1473.000000,non-spammer
0.964126,0.548287,29,352,642,0.497758,337.000000,642.000000,non-spammer
0.505076,1.585895,980,877,553,0.116751,395.000000,94.000000,non-spammer
0.688406,1.371553,1099,1890,1378,0.285024,1352.000000,1048.000000,non-spammer
0.002538,1.911111,306,1032,540,0.081218,999.000000,498.000000,non-spammer
0.611940,0.955939,1,1497,1566,0.059701,676.000000,741.000000,non-spammer
0.364796,0.911915,1242,7516,8242,0.142857,1504.000000,1600.000000,non-spammer
0.616901,0.779113,3,843,1082,0.056338,707.000000,961.000000,non-spammer
0.623711,0.444648,2127,486,1093,0.257732,319.000000,878.000000,non-spammer
0.034483,0.652928,2,301,461,0.000000,262.000000,434.000000,non-spammer
0.104061,1.009517,9,1379,1366,0.065990,1367.000000,1346.000000,non-spammer
0.912898,0.908943,199,6129,6743,0.510888,1961.000000,2433.000000,non-spammer
0.517766,2.929119,59,1529,522,0.027919,127.000000,-265.000000,non-spammer
0.751269,0.628319,1569,1207,1921,0.563452,1201.000000,1918.000000,non-spammer
0.443218,126.329927,2908,86536,685,0.545741,82519.000000,651.000000,non-spammer
0.393401,0.793594,666,446,562,0.428934,433.000000,548.000000,non-spammer
0.776498,3.109049,341,1340,431,0.094470,760.000000,260.000000,non-spammer
0.178117,6.459302,2943,1111,172,0.346056,639.000000,125.000000,non-spammer
0.683575,1.029684,25,3781,3672,0.115942,1770.000000,2050.000000,non-spammer
0.541237,1.676678,299,949,566,0.541237,906.000000,475.000000,non-spammer
0.022959,3.098237,283,1230,397,0.211735,502.000000,9.000000,non-spammer
0.106870,4.015625,339,2056,512,0.290076,1667.000000,209.000000,non-spammer
0.068421,1.698592,31,603,355,0.128947,532.000000,261.000000,non-spammer
0.779188,3.553229,185,2036,573,0.253807,1054.000000,103.000000,non-spammer
0.394958,0.851117,9,343,403,0.563025,109.000000,80.000000,non-spammer
0.677665,0.855967,457,416,486,0.233503,387.000000,463.000000,non-spammer
0.814721,1.878598,4,1501,799,0.015228,1264.000000,647.000000,non-spammer
0.634021,2.672840,272,3464,1296,0.494845,3045.000000,798.000000,non-spammer
0.691436,1.004249,1172,709,706,0.260705,452.000000,481.000000,non-spammer
0.653846,0.553102,127,1052,1902,0.102564,1032.000000,1854.000000,non-spammer
0.316901,0.568558,58,962,1692,0.281690,802.000000,1405.000000,non-spammer
0.753807,0.773956,643,315,407,0.101523,265.000000,352.000000,non-spammer
0.569270,0.920662,59,35544,38607,0.084383,4169.000000,4877.000000,non-spammer
0.605072,0.955718,38,2482,2597,0.489130,2480.000000,2597.000000,non-spammer
0.842640,5.483531,403,4162,759,0.081218,3950.000000,616.000000,non-spammer
0.082474,0.779359,100,219,281,0.010309,203.000000,278.000000,non-spammer
0.431472,0.952395,202,29429,30900,0.007614,17990.000000,18143.000000,non-spammer
0.007614,11.352941,84,3281,289,0.007614,2391.000000,86.000000,non-spammer
0.946860,0.995392,4,2808,2821,0.949275,2686.000000,2766.000000,non-spammer
0.567010,0.541411,1210,353,652,0.582474,334.000000,626.000000,non-spammer
0.128019,0.440433,1139,244,554,0.072464,195.000000,458.000000,non-spammer
0.713592,2.512208,1123,9466,3768,0.191748,8156.000000,3401.000000,non-spammer
1.000000,0.631290,0,690,1093,0.002532,-13.000000,116.000000,non-spammer
0.550761,1.024251,106,718,701,0.129442,55.000000,22.000000,non-spammer
0.765306,0.346059,1533,281,812,0.168367,251.000000,759.000000,non-spammer
0.909091,0.926367,0,2101,2268,0.000000,1006.000000,796.000000,non-spammer
0.701031,0.968242,667,16860,17413,0.036082,15402.000000,15087.000000,non-spammer
0.024155,0.367816,5,736,2001,0.084541,638.000000,1925.000000,non-spammer
0.242647,1.711957,785,630,368,0.392157,431.000000,243.000000,non-spammer
0.816832,1.041818,101,1719,1650,0.019802,-18.000000,-223.000000,non-spammer
0.195431,0.544833,599,638,1171,0.479695,525.000000,836.000000,non-spammer
0.746193,1.298658,45,387,298,0.593909,382.000000,298.000000,non-spammer
0.159494,0.936194,1034,4930,5266,0.510127,1360.000000,1815.000000,non-spammer
0.733333,1.426263,12,1412,990,0.084058,488.000000,204.000000,non-spammer
0.596977,0.748414,881,708,946,0.079345,473.000000,676.000000,non-spammer
0.370558,0.585549,18,1167,1993,0.000000,157.000000,188.000000,non-spammer
0.807107,1.005797,151,2429,2415,0.020305,2281.000000,2322.000000,non-spammer
0.798077,0.768187,1,1246,1622,0.048077,110.000000,468.000000,non-spammer
0.300481,0.545610,3814,957,1754,0.054087,319.000000,611.000000,non-spammer
0.637056,0.444759,1955,314,706,0.182741,281.000000,671.000000,non-spammer
0.441624,0.752232,10,674,896,0.040609,255.000000,421.000000,non-spammer
0.407125,2.646292,157,3247,1227,0.157761,1345.000000,207.000000,non-spammer
0.043478,0.553191,0,1066,1927,0.000000,-146.000000,-64.000000,non-spammer
1.000000,1.296610,1,459,354,0.000000,154.000000,-17.000000,non-spammer
0.687817,0.646244,1023,886,1371,0.126904,-177.000000,-77.000000,non-spammer
0.254237,0.695697,153,679,976,0.176755,305.000000,179.000000,non-spammer
0.741117,1.166197,8,414,355,0.083756,69.000000,23.000000,non-spammer
0.200508,1.002778,195,3970,3959,0.063452,3242.000000,3583.000000,non-spammer
0.080645,0.508325,107,519,1021,0.034562,192.000000,632.000000,non-spammer
0.405340,0.995554,789,2239,2249,0.390777,663.000000,746.000000,non-spammer
0.538071,1.008380,2430,3610,3580,0.388325,2199.000000,2331.000000,non-spammer
0.687500,0.466399,0,812,1741,0.000000,-327.000000,-260.000000,non-spammer
0.276650,1.660550,270,543,327,0.058376,293.000000,230.000000,non-spammer
0.038462,1.385794,0,995,718,0.000000,416.000000,165.000000,non-spammer
0.336658,1.039157,394,1035,996,0.324190,559.000000,413.000000,non-spammer
0.838164,1.826611,609,3940,2157,0.118357,1947.000000,-8.000000,non-spammer
0.117794,0.525078,475,670,1276,0.365915,556.000000,1181.000000,non-spammer
0.467005,1.837413,1146,1051,572,0.175127,801.000000,383.000000,non-spammer
0.345178,1.766695,22,8307,4702,0.309645,-2102.000000,-6412.000000,non-spammer
0.253807,2.132231,24,1548,726,0.497462,1351.000000,664.000000,non-spammer
0.012594,1.237852,108,968,782,0.125945,714.000000,426.000000,non-spammer
0.500000,0.636197,110,348,547,0.074468,332.000000,534.000000,non-spammer
0.257576,0.535658,1269,338,631,0.196970,222.000000,514.000000,non-spammer
0.758186,2.622912,643,10990,4190,0.589421,7540.000000,1898.000000,non-spammer
0.259259,1.107975,663,903,815,0.125926,8.000000,159.000000,non-spammer
0.294416,1.450363,885,599,413,0.248731,480.000000,284.000000,non-spammer
0.082822,0.376068,1559,132,351,0.222904,109.000000,337.000000,non-spammer
0.408060,0.981402,76,686,699,0.118388,654.000000,660.000000,non-spammer
1.000000,145.670146,1148,69776,479,0.005076,67038.000000,-73.000000,non-spammer
0.297710,0.357006,614,558,1563,0.038168,552.000000,1563.000000,non-spammer
0.200758,0.974045,1779,51376,52745,0.186869,50744.000000,52181.000000,non-spammer
0.237500,0.409067,993,785,1919,0.025000,325.000000,787.000000,non-spammer
0.448101,2.662971,1719,1201,451,0.189873,819.000000,229.000000,non-spammer
0.748731,1.146705,42,2384,2079,0.050761,960.000000,873.000000,non-spammer
0.517632,1.488412,1281,2633,1769,0.528967,1563.000000,-262.000000,non-spammer
0.012690,1.001562,65,641,640,0.098985,618.000000,630.000000,non-spammer
0.489744,0.912305,433,2684,2942,0.128205,2672.000000,2936.000000,non-spammer
0.299492,0.686813,275,375,546,0.294416,147.000000,306.000000,non-spammer
0.327411,0.593880,261,427,719,0.347716,265.000000,532.000000,non-spammer
0.202439,2.397291,528,2124,886,0.026829,566.000000,-112.000000,non-spammer
0.058376,22.032407,524,14277,648,0.228426,11713.000000,372.000000,non-spammer
0.217391,0.791391,1142,239,302,0.521739,228.000000,298.000000,non-spammer
0.839695,0.668666,97,1338,2001,0.005089,1317.000000,1993.000000,non-spammer
0.654450,0.643552,913,529,822,0.225131,514.000000,812.000000,non-spammer
0.252475,0.842924,3506,542,643,0.304455,472.000000,468.000000,non-spammer
0.793814,1.054622,88,251,238,0.113402,241.000000,233.000000,non-spammer
0.662437,1.257557,39,1040,827,0.814721,955.000000,781.000000,non-spammer
0.460199,0.717695,203,872,1215,0.176617,643.000000,860.000000,non-spammer
0.228426,0.818316,1184,1108,1354,0.167513,343.000000,259.000000,non-spammer
0.685714,0.705021,259,337,478,0.285714,50.000000,142.000000,non-spammer
0.235443,0.630901,321,441,699,0.334177,370.000000,609.000000,non-spammer
0.525381,0.785563,129,740,942,0.355330,310.000000,480.000000,non-spammer
0.190355,2.193431,4,1202,548,0.045685,-240.000000,-468.000000,non-spammer
0.045918,0.944828,796,137,145,0.142857,130.000000,142.000000,non-spammer
0.720000,0.700059,0,1181,1687,0.000000,-252.000000,-261.000000,non-spammer
0.238579,0.957431,29,3846,4017,0.053299,1545.000000,1567.000000,non-spammer
0.438462,0.487589,199,825,1692,0.153846,819.000000,1692.000000,non-spammer
0.375000,0.584011,2,431,738,0.000000,415.000000,718.000000,non-spammer
0.352792,1.074410,8268,3913,3642,0.129442,3493.000000,3294.000000,non-spammer
0.164251,0.909091,25,640,704,0.082126,231.000000,279.000000,non-spammer
0.600000,0.387423,0,690,1781,0.000000,-85.000000,-161.000000,non-spammer
0.926702,0.652361,17,456,699,0.727749,446.000000,693.000000,non-spammer
0.432990,1.103896,352,340,308,0.546392,257.000000,276.000000,non-spammer
0.315668,0.795932,555,1174,1475,0.147465,841.000000,1108.000000,non-spammer
0.089421,1.096859,49,419,382,0.103275,399.000000,329.000000,non-spammer
0.554054,1.086406,0,943,868,0.013514,939.000000,862.000000,non-spammer
0.333333,0.817460,35,721,882,0.035714,329.000000,229.000000,non-spammer
0.451777,0.922222,44,1577,1710,0.007614,1567.000000,1703.000000,non-spammer
0.017766,1.127072,135,1020,905,0.192893,1010.000000,895.000000,non-spammer
0.624365,0.751724,15,763,1015,0.025381,752.000000,1011.000000,non-spammer
0.432570,0.973742,342,890,914,0.358779,829.000000,839.000000,non-spammer
0.500000,1.518285,197,1204,793,0.292271,506.000000,134.000000,non-spammer
0.086294,1.315642,16,471,358,0.248731,38.000000,18.000000,non-spammer
0.417004,2.650000,216,477,180,0.182186,420.000000,140.000000,non-spammer
0.844784,1.060606,716,1330,1254,0.307888,918.000000,822.000000,non-spammer
0.880711,2.242038,702,1760,785,0.324873,1647.000000,685.000000,non-spammer
0.887324,0.365535,2,700,1915,0.000000,691.000000,1906.000000,non-spammer
0.286996,0.687855,1182,1212,1762,0.385650,-130.000000,-190.000000,non-spammer
0.762887,0.647305,113,1081,1670,0.041237,1046.000000,1649.000000,non-spammer
0.307506,1.529412,4952,520,340,0.174334,187.000000,-12.000000,non-spammer
0.535533,11.539568,540,1604,139,0.436548,1603.000000,138.000000,non-spammer
0.248731,0.830389,31,235,283,0.281726,151.000000,214.000000,non-spammer
0.810606,0.276442,15,460,1664,0.015152,458.000000,1644.000000,non-spammer
0.620773,1.748619,320,9495,5430,0.026570,5455.000000,2945.000000,non-spammer
0.701031,0.538653,1652,432,802,0.706186,401.000000,777.000000,non-spammer
0.543147,1.816720,217,1130,622,0.060914,638.000000,202.000000,non-spammer
0.017766,0.586298,107,445,759,0.116751,-51.000000,34.000000,non-spammer
0.398477,0.537291,10,1059,1971,0.005076,748.000000,1470.000000,non-spammer
0.487310,1.290523,300,13264,10278,0.081218,9822.000000,7621.000000,non-spammer
0.106599,1.533457,330,825,538,0.223350,688.000000,437.000000,non-spammer
0.637056,0.557257,184,764,1371,0.012690,743.000000,1340.000000,non-spammer
0.543514,1.117347,4291,1095,980,0.141215,590.000000,797.000000,non-spammer
0.005102,1.175735,263,1599,1360,0.285714,1548.000000,1272.000000,non-spammer
0.063969,0.495624,15790,453,914,0.344648,448.000000,910.000000,non-spammer
0.796407,0.174937,53,349,1995,0.000000,342.000000,1995.000000,non-spammer
0.223350,7.178808,191,4336,604,0.129442,2934.000000,409.000000,non-spammer
0.590452,1.407008,224,522,371,0.178392,393.000000,271.000000,non-spammer
0.176322,0.909215,214,1993,2192,0.123426,1949.000000,2166.000000,non-spammer
0.099496,0.694524,24,241,347,0.055416,104.000000,191.000000,non-spammer
0.903553,0.931295,245,2833,3042,0.604061,1076.000000,1020.000000,non-spammer
0.188406,2.211765,529,564,255,0.128019,201.000000,53.000000,non-spammer
0.307107,1.299803,168,659,507,0.230964,364.000000,407.000000,non-spammer
0.395939,0.579737,558,927,1599,0.263959,919.000000,1598.000000,non-spammer
0.266497,1.184211,13,360,304,0.205584,354.000000,293.000000,non-spammer
0.216418,1.663846,284,2163,1300,0.457711,1054.000000,569.000000,non-spammer
0.895939,1.084074,8,1586,1463,0.083756,1560.000000,1435.000000,non-spammer
0.177665,1.340467,19,1378,1028,0.043147,1270.000000,926.000000,non-spammer
0.294416,1.612919,2233,9763,6053,0.124365,9707.000000,6027.000000,non-spammer
0.823671,0.870418,192,1021,1173,0.521739,531.000000,512.000000,non-spammer
0.550898,0.878830,2,631,718,0.059880,600.000000,717.000000,non-spammer
0.637500,0.790481,14,1528,1933,0.043750,385.000000,-137.000000,non-spammer
0.234719,2.069207,166,2661,1286,0.386308,2486.000000,1119.000000,non-spammer
0.435484,0.878835,0,2836,3227,0.048387,2428.000000,2632.000000,non-spammer
0.555838,1.083474,33,1285,1186,0.114213,1273.000000,1177.000000,non-spammer
0.400000,1.190981,9,449,377,0.270588,416.000000,353.000000,non-spammer
0.564202,0.868293,64,712,820,0.447471,236.000000,163.000000,non-spammer
0.835052,0.250145,5,432,1727,0.829897,217.000000,1173.000000,non-spammer
0.726582,0.817435,2960,1294,1583,0.174684,1258.000000,1553.000000,non-spammer
0.073276,0.658065,108,204,310,0.030172,166.000000,260.000000,non-spammer
0.031066,0.419670,1184,815,1942,0.029387,763.000000,1865.000000,non-spammer
0.373096,0.832148,167,585,703,0.111675,581.000000,694.000000,non-spammer
0.420290,0.559087,1214,686,1227,0.106280,494.000000,1050.000000,non-spammer
0.116751,0.463558,28,865,1866,0.045685,854.000000,1838.000000,non-spammer
0.212276,0.759317,1527,489,644,0.250639,480.000000,613.000000,non-spammer
0.317259,1.098925,374,511,465,0.012690,276.000000,335.000000,non-spammer
0.557692,0.782609,0,702,897,0.038462,358.000000,462.000000,non-spammer
0.207101,2.025381,0,798,394,0.514793,367.000000,63.000000,non-spammer
0.677582,1.109312,1274,2740,2470,0.652393,1780.000000,1195.000000,non-spammer
0.672544,0.912676,188,2916,3195,0.086902,2832.000000,3094.000000,non-spammer
0.213930,1.509369,204,14902,9873,0.873134,12899.000000,7726.000000,non-spammer
0.231959,1.418919,82,420,296,0.139175,336.000000,-56.000000,non-spammer
0.403553,0.464088,0,336,724,0.007614,-106.000000,-65.000000,non-spammer
0.479695,0.526316,6,420,798,0.058376,193.000000,553.000000,non-spammer
0.603275,1.551546,176,301,194,0.076826,272.000000,172.000000,non-spammer
0.092166,1.173966,202,965,822,0.124424,425.000000,385.000000,non-spammer
0.302030,0.705290,71,560,794,0.162437,546.000000,777.000000,non-spammer
0.268116,1.444323,64,1323,916,0.277778,1089.000000,808.000000,non-spammer
0.137056,0.868800,6,543,625,0.048223,45.000000,171.000000,non-spammer
0.800971,0.910689,93,2590,2844,0.058252,2532.000000,2815.000000,non-spammer
0.529255,1.098485,3572,145,132,0.148936,131.000000,124.000000,non-spammer
0.034483,0.212091,207,421,1985,0.011494,413.000000,1977.000000,non-spammer
0.147208,14.027248,97,5148,367,0.210660,4371.000000,251.000000,non-spammer
0.386091,2.175159,364,1366,628,0.115108,1138.000000,559.000000,non-spammer
0.448454,1.296842,258,616,475,0.386598,491.000000,397.000000,non-spammer
1.000000,0.294769,5,586,1988,0.010152,583.000000,1987.000000,non-spammer
0.568878,0.784466,39,404,515,0.002551,392.000000,515.000000,non-spammer
0.015228,0.346535,938,35,101,0.213198,22.000000,94.000000,non-spammer
0.850230,0.908991,259,9958,10955,0.334101,3635.000000,4060.000000,non-spammer
0.779661,0.514091,133,529,1029,0.084746,7.000000,393.000000,non-spammer
0.167513,0.529842,1129,435,821,0.507614,416.000000,779.000000,non-spammer
0.709924,0.421512,202,145,344,0.012723,66.000000,292.000000,non-spammer
0.943128,0.844540,60,1369,1621,0.018957,1364.000000,1621.000000,non-spammer
0.170051,2.069530,260,1012,489,0.362944,915.000000,382.000000,non-spammer
0.773196,7.298309,2101,6043,828,0.139175,5016.000000,-40.000000,non-spammer
0.819095,2.037634,32,758,372,0.085427,569.000000,299.000000,non-spammer
0.195402,1.219771,34,2764,2266,0.028736,2696.000000,2184.000000,non-spammer
0.753807,0.541972,2856,962,1775,0.081218,662.000000,1276.000000,non-spammer
0.413706,1.406957,372,1618,1150,0.393401,1283.000000,596.000000,non-spammer
0.137056,4.848624,277,3171,654,0.050761,2852.000000,412.000000,non-spammer
0.359756,0.479508,1882,234,488,0.182927,231.000000,488.000000,non-spammer
0.423858,1.077935,1237,17787,16501,0.071066,10454.000000,8678.000000,non-spammer
0.392947,1.179825,676,1076,912,0.045340,620.000000,447.000000,non-spammer
0.040000,0.948328,0,312,329,0.100000,-2.000000,16.000000,non-spammer
0.231405,0.345956,1,539,1558,0.000000,524.000000,1546.000000,non-spammer
0.944162,0.931006,67,1147,1232,0.025381,730.000000,832.000000,non-spammer
0.430025,0.405797,1256,700,1725,0.447837,586.000000,1593.000000,non-spammer
0.368020,10.484076,323,1646,157,0.550761,1513.000000,143.000000,non-spammer
